2.052738309088870672e+00,4.148175307725676664e-01,2.410680799918761608e+00,1.084978381899165401e+00,1.194727137009574225e+00,1.908096185994286653e+00,4.023217507848563024e+00,1.641139022786821666e+00,2.721414247839960332e+00,3.050561835389771659e+00,1.804236463291243764e+00,9.400084093853577905e-01,-8.578524289361502131e-01,-5.571834507233470735e-01,1.025248545607623463e+00,3.022560727909008094e+00,6.915304341339888472e-01,3.802484548892557381e-01,-1.094115501155301873e+00,-2.687346825354772761e+00,0.000000000000000000e+00
6.167591084473891261e-01,3.087841834901932980e+00,3.434675020535756573e+00,4.518647213619879643e+00,2.826747146057849491e+00,2.542692838018362878e+00,-1.463928751150705976e+00,1.150842331981387190e+00,1.761961345059424922e+00,2.712545908083378698e+00,1.985577759377933571e+00,-2.393295197700311405e-01,3.347618577601549461e+00,3.305832426912596489e+00,3.307344642577169758e+00,1.220659922265960651e+00,4.127378850585453840e+00,1.860923405853185608e+00,1.307049044104679147e+00,5.656352512266193067e+00,0.000000000000000000e+00
1.821909890313845537e+00,4.594479638571862701e+00,1.420733430317306034e+00,1.255308406712970282e+00,2.759151277397229762e+00,1.595519782036803447e+00,1.986686762950617080e+00,2.178438961537064955e+00,1.846345916102426266e+00,1.746617047574964721e+00,3.172580789803530532e+00,2.268061595887503223e+00,2.041546619593327172e+00,5.043191419772973916e+00,4.024227002877406534e+00,3.778256365735023437e+00,3.014804492687897852e+00,3.905801826217181194e+00,5.893252048095445339e+00,3.339002654692129646e+00,0.000000000000000000e+00
8.014172079100263524e-01,2.215370212776244241e+00,1.411779292274299769e+00,4.296383477941260409e+00,2.153354234678106938e+00,3.362664411189805413e+00,1.771111381981669286e-01,2.880734742091883405e+00,9.365687145351042631e-02,3.019499259479562880e+00,3.558159183498716960e-01,1.546997219295099590e+00,2.834806246184894629e+00,2.995567492119030284e+00,2.193924358379051309e+00,2.213331417365482778e+00,1.365928419601127208e+00,1.562141293301272160e+00,6.693206225738399517e-01,5.688171181147662736e+00,1.000000000000000000e+00
-2.465437303755866338e+00,-1.863532506705367187e+00,8.153865480782429564e-02,-1.183889342798555067e+00,-3.033552028086227814e+00,7.473530230996994206e-02,-3.314212376610100819e+00,-2.236617359385633996e+00,-1.274936142865218613e+00,-4.359556584151556002e+00,-1.109035959917616498e+00,-2.602821318548807383e+00,-2.010355207195551053e+00,-3.914642942986588103e+00,-1.662340142635878593e+00,-2.766455416908418563e+00,2.105422302737709472e-01,-2.640630852180499311e+00,-2.200807485698513588e+00,-5.914425769323150561e-02,1.000000000000000000e+00
5.644187435222082883e+00,4.318495290580326440e+00,6.919163732841523640e+00,3.689483601696678328e+00,5.292313617794987657e+00,6.334562997760264658e+00,6.159878308113905021e+00,4.669044520117454411e+00,6.171920351025572238e+00,4.903246448548080672e+00,4.435322095937097586e+00,4.482317235046601844e+00,5.662673744356253813e+00,3.774299551130287256e+00,6.312800562549433891e+00,7.089290223372972655e+00,5.764819406582040173e+00,3.151430891155963643e+00,5.021612222676981041e+00,3.739741017905831910e+00,0.000000000000000000e+00
-1.762289655821813739e-03,1.521260346939781183e+00,1.086450523576869109e+00,-1.664127083505531735e+00,-1.838766154602977876e+00,-2.452485712314045330e-03,-9.777095339724855005e-01,-2.283919550436889878e+00,-2.487320291372507874e-02,-7.304881219726426789e-01,2.425054433477307647e+00,-2.674139280021782916e+00,-2.370348246790178415e+00,-1.048997719281796748e-04,-3.108379082328074361e-01,-2.207943361456543130e+00,1.903686345704562743e-01,-6.677193092297573074e-02,4.849135612457327049e-01,-9.916228027581694970e-01,0.000000000000000000e+00
6.532298927123181720e+00,7.476128505876467933e+00,6.439808546060256766e+00,4.826996981786388474e+00,7.334176565665726066e+00,7.199438998857019101e+00,5.752995472855158887e+00,4.748817029350965058e+00,6.027605975352093637e+00,5.639163169536210773e+00,5.311180932225948226e+00,5.560604709018747371e+00,5.020844690187644233e+00,3.703920827812070549e+00,7.460084279229804771e+00,9.638313540123228051e+00,7.948974751642048808e+00,6.012166576298024978e+00,5.324901586716057622e+00,6.690283502721896980e+00,1.000000000000000000e+00
-3.041593475472539332e+00,-4.693986169356346494e+00,-5.529845808334235890e+00,-1.089176964742096354e+00,-2.549488171114324686e+00,-4.759197753368794359e+00,-2.281131888611157343e+00,-1.641650405990759731e+00,-4.061765908222232824e+00,-4.908427592302131437e-01,-1.158822731107640669e+00,-2.823600779287479767e+00,-1.741503155286927340e+00,-3.021615977205361681e+00,-4.652669205359862836e+00,-2.386638419754089746e+00,-7.062524501758448814e+00,-2.226553799974901438e+00,-4.360298767989462476e+00,-5.291436013753767487e-01,0.000000000000000000e+00
1.677593002104256215e+00,1.370854327943667794e+00,1.439745780822695220e+00,2.023919477426383118e+00,2.365505277669901929e+00,1.752702661161043896e+00,2.673842075085387737e+00,2.807088658091904776e+00,2.069885994442260291e+00,2.738512782962028602e+00,1.948200153776682875e+00,3.702173147208002835e+00,3.104789061734323230e+00,1.570383549016225011e+00,2.052681707177099746e+00,3.334395768487121714e+00,1.917374314068251984e+00,2.549247682557113315e+00,1.764632826549163092e+00,2.050335307532489715e+00,1.000000000000000000e+00
